<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,16/11/18,17:49,113200,113210,113090,113180,1103
SPFB.RTS-12.18,1,16/11/18,17:50,113160,113190,113130,113140,335
SPFB.RTS-12.18,1,16/11/18,17:51,113140,113140,113080,113100,723
SPFB.RTS-12.18,1,16/11/18,17:52,113100,113210,113080,113120,699
SPFB.RTS-12.18,1,16/11/18,17:53,113120,113160,113090,113100,280
SPFB.RTS-12.18,1,16/11/18,17:54,113120,113170,113080,113140,529
SPFB.RTS-12.18,1,16/11/18,17:55,113140,113220,113130,113210,437
SPFB.RTS-12.18,1,16/11/18,17:56,113210,113220,113090,113100,445
SPFB.RTS-12.18,1,16/11/18,17:57,113090,113120,113040,113040,618
SPFB.RTS-12.18,1,16/11/18,17:58,113040,113100,112960,113080,1347
SPFB.RTS-12.18,1,16/11/18,17:59,113090,113180,113070,113150,628
SPFB.RTS-12.18,1,16/11/18,18:00,113150,113260,113120,113230,721
SPFB.RTS-12.18,1,16/11/18,18:01,113220,113270,113170,113180,627
SPFB.RTS-12.18,1,16/11/18,18:02,113190,113220,113180,113180,325
SPFB.RTS-12.18,1,16/11/18,18:03,113210,113270,113190,113250,323
SPFB.RTS-12.18,1,16/11/18,18:04,113250,113290,113210,113230,533
SPFB.RTS-12.18,1,16/11/18,18:05,113230,113360,113220,113300,975
SPFB.RTS-12.18,1,16/11/18,18:06,113300,113310,113210,113220,307
SPFB.RTS-12.18,1,16/11/18,18:07,113220,113240,113150,113170,545
SPFB.RTS-12.18,1,16/11/18,18:08,113180,113190,113140,113170,283
SPFB.RTS-12.18,1,16/11/18,18:09,113170,113180,113080,113120,569
SPFB.RTS-12.18,1,16/11/18,18:10,113120,113140,113050,113100,526
SPFB.RTS-12.18,1,16/11/18,18:11,113110,113160,113070,113090,454
SPFB.RTS-12.18,1,16/11/18,18:12,113080,113110,113040,113100,410
SPFB.RTS-12.18,1,16/11/18,18:13,113090,113200,113080,113200,698
SPFB.RTS-12.18,1,16/11/18,18:14,113190,113250,113180,113250,383
SPFB.RTS-12.18,1,16/11/18,18:15,113240,113250,113210,113240,233
SPFB.RTS-12.18,1,16/11/18,18:16,113240,113280,113220,113280,685
SPFB.RTS-12.18,1,16/11/18,18:17,113290,113330,113260,113320,649
SPFB.RTS-12.18,1,16/11/18,18:18,113320,113320,113220,113250,399
SPFB.RTS-12.18,1,16/11/18,18:19,113260,113280,113170,113170,317
SPFB.RTS-12.18,1,16/11/18,18:20,113170,113190,113110,113150,581
SPFB.RTS-12.18,1,16/11/18,18:21,113140,113160,113070,113090,516
SPFB.RTS-12.18,1,16/11/18,18:22,113100,113150,113070,113080,386
SPFB.RTS-12.18,1,16/11/18,18:23,113070,113120,113060,113060,286
SPFB.RTS-12.18,1,16/11/18,18:24,113060,113070,113010,113020,476
SPFB.RTS-12.18,1,16/11/18,18:25,113020,113070,112980,113060,573
SPFB.RTS-12.18,1,16/11/18,18:26,113060,113190,113050,113160,795
SPFB.RTS-12.18,1,16/11/18,18:27,113150,113170,113080,113090,444
SPFB.RTS-12.18,1,16/11/18,18:28,113080,113140,113030,113120,320
SPFB.RTS-12.18,1,16/11/18,18:29,113120,113140,113070,113090,315
SPFB.RTS-12.18,1,16/11/18,18:30,113100,113160,113060,113150,318
SPFB.RTS-12.18,1,16/11/18,18:31,113150,113150,113060,113100,360
SPFB.RTS-12.18,1,16/11/18,18:32,113090,113220,113080,113180,780
SPFB.RTS-12.18,1,16/11/18,18:33,113180,113280,113170,113280,612
SPFB.RTS-12.18,1,16/11/18,18:34,113280,113280,113160,113220,469
SPFB.RTS-12.18,1,16/11/18,18:35,113220,113220,113180,113190,432
SPFB.RTS-12.18,1,16/11/18,18:36,113200,113260,113150,113190,1054
SPFB.RTS-12.18,1,16/11/18,18:37,113200,113200,113140,113160,380
SPFB.RTS-12.18,1,16/11/18,18:38,113160,113220,113160,113160,571
SPFB.RTS-12.18,1,16/11/18,18:39,113170,113180,113100,113130,679
SPFB.RTS-12.18,1,16/11/18,18:40,113120,113140,113050,113050,500
SPFB.RTS-12.18,1,16/11/18,18:41,113050,113060,112990,113030,1223
SPFB.RTS-12.18,1,16/11/18,18:42,113030,113030,112930,112970,1198
SPFB.RTS-12.18,1,16/11/18,18:43,112960,113040,112930,113040,660
SPFB.RTS-12.18,1,16/11/18,18:44,113040,113040,112980,112990,292
SPFB.RTS-12.18,1,16/11/18,18:45,112980,113040,112930,113000,779
SPFB.RTS-12.18,1,16/11/18,19:01,112920,112980,112860,112980,578
SPFB.RTS-12.18,1,16/11/18,19:02,112970,112980,112860,112870,446
SPFB.RTS-12.18,1,16/11/18,19:03,112870,112890,112670,112800,2735
SPFB.RTS-12.18,1,16/11/18,19:04,112790,112830,112780,112810,428
SPFB.RTS-12.18,1,16/11/18,19:05,112800,112880,112750,112870,673
SPFB.RTS-12.18,1,16/11/18,19:06,112860,112980,112850,112970,868
SPFB.RTS-12.18,1,16/11/18,19:07,112960,112970,112900,112940,237
SPFB.RTS-12.18,1,16/11/18,19:08,112950,112960,112860,112870,428
SPFB.RTS-12.18,1,16/11/18,19:09,112870,112880,112820,112840,265
SPFB.RTS-12.18,1,16/11/18,19:10,112840,112870,112820,112850,185
SPFB.RTS-12.18,1,16/11/18,19:11,112860,112870,112780,112780,366
SPFB.RTS-12.18,1,16/11/18,19:12,112770,112840,112760,112780,712
SPFB.RTS-12.18,1,16/11/18,19:13,112790,112790,112670,112710,802
SPFB.RTS-12.18,1,16/11/18,19:14,112720,112730,112560,112560,1306
SPFB.RTS-12.18,1,16/11/18,19:15,112580,112620,112540,112610,494
SPFB.RTS-12.18,1,16/11/18,19:16,112600,112640,112570,112600,347
SPFB.RTS-12.18,1,16/11/18,19:17,112600,112600,112540,112570,394
SPFB.RTS-12.18,1,16/11/18,19:18,112580,112580,112540,112540,246
SPFB.RTS-12.18,1,16/11/18,19:19,112540,112560,112520,112550,496
SPFB.RTS-12.18,1,16/11/18,19:20,112550,112590,112540,112580,396
SPFB.RTS-12.18,1,16/11/18,19:21,112570,112570,112510,112520,686
SPFB.RTS-12.18,1,16/11/18,19:22,112530,112530,112430,112440,1520
SPFB.RTS-12.18,1,16/11/18,19:23,112430,112450,112380,112400,1079
SPFB.RTS-12.18,1,16/11/18,19:24,112380,112450,112370,112440,575
SPFB.RTS-12.18,1,16/11/18,19:25,112430,112520,112400,112470,692
SPFB.RTS-12.18,1,16/11/18,19:26,112460,112470,112420,112460,302
SPFB.RTS-12.18,1,16/11/18,19:27,112450,112500,112450,112490,216
SPFB.RTS-12.18,1,16/11/18,19:28,112490,112530,112470,112470,245
SPFB.RTS-12.18,1,16/11/18,19:29,112470,112470,112380,112390,785
SPFB.RTS-12.18,1,16/11/18,19:30,112400,112410,112260,112260,955
SPFB.RTS-12.18,1,16/11/18,19:31,112260,112380,112240,112320,1167
SPFB.RTS-12.18,1,16/11/18,19:32,112330,112350,112290,112300,513
SPFB.RTS-12.18,1,16/11/18,19:33,112300,112370,112290,112310,647
SPFB.RTS-12.18,1,16/11/18,19:34,112310,112330,112270,112300,644
SPFB.RTS-12.18,1,16/11/18,19:35,112320,112380,112320,112350,251
SPFB.RTS-12.18,1,16/11/18,19:36,112330,112350,112290,112290,432
SPFB.RTS-12.18,1,16/11/18,19:37,112290,112400,112280,112380,452
SPFB.RTS-12.18,1,16/11/18,19:38,112360,112410,112350,112380,531
SPFB.RTS-12.18,1,16/11/18,19:39,112390,112470,112360,112450,1060
SPFB.RTS-12.18,1,16/11/18,19:40,112450,112450,112370,112430,776
SPFB.RTS-12.18,1,16/11/18,19:41,112430,112440,112400,112420,511
SPFB.RTS-12.18,1,16/11/18,19:42,112410,112410,112340,112360,697
SPFB.RTS-12.18,1,16/11/18,19:43,112370,112370,112300,112300,323
SPFB.RTS-12.18,1,16/11/18,19:44,112310,112350,112290,112350,496
SPFB.RTS-12.18,1,16/11/18,19:45,112350,112360,112290,112290,817
SPFB.RTS-12.18,1,16/11/18,19:46,112300,112320,112250,112300,534
SPFB.RTS-12.18,1,16/11/18,19:47,112300,112300,112250,112280,355
SPFB.RTS-12.18,1,16/11/18,19:48,112270,112350,112260,112340,387
SPFB.RTS-12.18,1,16/11/18,19:49,112330,112350,112310,112340,174
SPFB.RTS-12.18,1,16/11/18,19:50,112340,112370,112330,112360,218
SPFB.RTS-12.18,1,16/11/18,19:51,112340,112430,112340,112410,290
SPFB.RTS-12.18,1,16/11/18,19:52,112400,112540,112400,112500,879
SPFB.RTS-12.18,1,16/11/18,19:53,112500,112500,112410,112430,447
SPFB.RTS-12.18,1,16/11/18,19:54,112420,112460,112400,112420,192
SPFB.RTS-12.18,1,16/11/18,19:55,112410,112510,112400,112500,321
SPFB.RTS-12.18,1,16/11/18,19:56,112490,112580,112470,112560,860
SPFB.RTS-12.18,1,16/11/18,19:57,112580,112580,112510,112520,163
SPFB.RTS-12.18,1,16/11/18,19:58,112510,112570,112500,112570,156
SPFB.RTS-12.18,1,16/11/18,19:59,112550,112600,112540,112540,503
SPFB.RTS-12.18,1,16/11/18,20:00,112540,112560,112480,112490,291
SPFB.RTS-12.18,1,16/11/18,20:01,112500,112580,112480,112560,342
SPFB.RTS-12.18,1,16/11/18,20:02,112560,112590,112550,112580,140
SPFB.RTS-12.18,1,16/11/18,20:03,112570,112580,112460,112470,438
SPFB.RTS-12.18,1,16/11/18,20:04,112470,112490,112410,112440,273
SPFB.RTS-12.18,1,16/11/18,20:05,112420,112490,112410,112490,201
SPFB.RTS-12.18,1,16/11/18,20:06,112490,112560,112480,112560,247
SPFB.RTS-12.18,1,16/11/18,20:07,112560,112610,112550,112590,282
SPFB.RTS-12.18,1,16/11/18,20:08,112600,112620,112570,112570,234
SPFB.RTS-12.18,1,16/11/18,20:09,112590,112640,112570,112620,346
SPFB.RTS-12.18,1,16/11/18,20:10,112620,112680,112610,112640,413
SPFB.RTS-12.18,1,16/11/18,20:11,112640,112690,112620,112650,193
SPFB.RTS-12.18,1,16/11/18,20:12,112650,112650,112590,112590,112
SPFB.RTS-12.18,1,16/11/18,20:13,112600,112620,112590,112590,105
SPFB.RTS-12.18,1,16/11/18,20:14,112580,112620,112570,112580,82
SPFB.RTS-12.18,1,16/11/18,20:15,112580,112610,112580,112610,52
SPFB.RTS-12.18,1,16/11/18,20:16,112600,112600,112570,112590,21
SPFB.RTS-12.18,1,16/11/18,20:17,112600,112600,112460,112470,424
SPFB.RTS-12.18,1,16/11/18,20:18,112470,112540,112460,112530,168
SPFB.RTS-12.18,1,16/11/18,20:19,112510,112540,112510,112540,68
SPFB.RTS-12.18,1,16/11/18,20:20,112540,112580,112530,112530,52
SPFB.RTS-12.18,1,16/11/18,20:21,112530,112560,112510,112560,99
SPFB.RTS-12.18,1,16/11/18,20:22,112550,112550,112500,112550,76
SPFB.RTS-12.18,1,16/11/18,20:23,112550,112580,112510,112570,109
SPFB.RTS-12.18,1,16/11/18,20:24,112570,112580,112560,112570,87
SPFB.RTS-12.18,1,16/11/18,20:25,112540,112540,112480,112500,118
SPFB.RTS-12.18,1,16/11/18,20:26,112510,112510,112410,112420,315
SPFB.RTS-12.18,1,16/11/18,20:27,112420,112430,112390,112430,440
SPFB.RTS-12.18,1,16/11/18,20:28,112430,112480,112360,112380,339
SPFB.RTS-12.18,1,16/11/18,20:29,112360,112380,112320,112340,367
SPFB.RTS-12.18,1,16/11/18,20:30,112340,112350,112300,112320,111
SPFB.RTS-12.18,1,16/11/18,20:31,112300,112320,112280,112300,321
SPFB.RTS-12.18,1,16/11/18,20:32,112290,112310,112290,112310,149
SPFB.RTS-12.18,1,16/11/18,20:33,112310,112310,112280,112290,110
SPFB.RTS-12.18,1,16/11/18,20:34,112280,112350,112250,112320,523
SPFB.RTS-12.18,1,16/11/18,20:35,112330,112510,112290,112500,694
SPFB.RTS-12.18,1,16/11/18,20:36,112500,112670,112470,112650,1255
SPFB.RTS-12.18,1,16/11/18,20:37,112650,112720,112620,112670,924
SPFB.RTS-12.18,1,16/11/18,20:38,112670,112830,112670,112800,1832
SPFB.RTS-12.18,1,16/11/18,20:39,112800,112820,112730,112770,766
SPFB.RTS-12.18,1,16/11/18,20:40,112780,112810,112760,112780,236
SPFB.RTS-12.18,1,16/11/18,20:41,112800,112890,112790,112860,916
SPFB.RTS-12.18,1,16/11/18,20:42,112870,113040,112860,112970,1281
SPFB.RTS-12.18,1,16/11/18,20:43,112970,113080,112960,113070,979
SPFB.RTS-12.18,1,16/11/18,20:44,113080,113090,113010,113020,560
SPFB.RTS-12.18,1,16/11/18,20:45,113020,113050,112940,112960,665
SPFB.RTS-12.18,1,16/11/18,20:46,112980,113170,112980,113160,1457
SPFB.RTS-12.18,1,16/11/18,20:47,113150,113170,113050,113120,783
SPFB.RTS-12.18,1,16/11/18,20:48,113110,113230,113110,113230,800
SPFB.RTS-12.18,1,16/11/18,20:49,113230,113330,113180,113250,1290
SPFB.RTS-12.18,1,16/11/18,20:50,113250,113290,113190,113210,445
SPFB.RTS-12.18,1,16/11/18,20:51,113200,113220,113120,113180,695
SPFB.RTS-12.18,1,16/11/18,20:52,113160,113300,113130,113270,680
SPFB.RTS-12.18,1,16/11/18,20:53,113270,113290,113190,113190,478
SPFB.RTS-12.18,1,16/11/18,20:54,113180,113200,113110,113140,434
SPFB.RTS-12.18,1,16/11/18,20:55,113130,113160,113080,113090,434
SPFB.RTS-12.18,1,16/11/18,20:56,113100,113140,113080,113140,584
SPFB.RTS-12.18,1,16/11/18,20:57,113130,113150,113100,113140,157
SPFB.RTS-12.18,1,16/11/18,20:58,113120,113150,113080,113150,409
SPFB.RTS-12.18,1,16/11/18,20:59,113150,113160,113100,113120,246
SPFB.RTS-12.18,1,16/11/18,21:00,113120,113210,113110,113150,376
SPFB.RTS-12.18,1,16/11/18,21:01,113150,113240,113140,113220,381
SPFB.RTS-12.18,1,16/11/18,21:02,113210,113220,113130,113130,321
SPFB.RTS-12.18,1,16/11/18,21:03,113150,113220,113090,113140,627
SPFB.RTS-12.18,1,16/11/18,21:04,113140,113280,113140,113260,691
SPFB.RTS-12.18,1,16/11/18,21:05,113250,113250,113130,113160,387
SPFB.RTS-12.18,1,16/11/18,21:06,113170,113210,113120,113180,248
SPFB.RTS-12.18,1,16/11/18,21:07,113160,113160,113060,113110,559
SPFB.RTS-12.18,1,16/11/18,21:08,113100,113130,113040,113110,484
SPFB.RTS-12.18,1,16/11/18,21:09,113120,113120,113040,113050,266
SPFB.RTS-12.18,1,16/11/18,21:10,113040,113080,113020,113060,276
SPFB.RTS-12.18,1,16/11/18,21:11,113060,113090,113040,113060,202
SPFB.RTS-12.18,1,16/11/18,21:12,113060,113070,113000,113010,336
SPFB.RTS-12.18,1,16/11/18,21:13,113010,113040,112970,113020,722
SPFB.RTS-12.18,1,16/11/18,21:14,113000,113030,112990,113010,89
SPFB.RTS-12.18,1,16/11/18,21:15,113000,113020,112980,113010,43
SPFB.RTS-12.18,1,16/11/18,21:16,113000,113040,113000,113010,183
SPFB.RTS-12.18,1,16/11/18,21:17,113010,113060,113010,113050,130
SPFB.RTS-12.18,1,16/11/18,21:18,113060,113120,113050,113110,400
SPFB.RTS-12.18,1,16/11/18,21:19,113100,113140,113080,113090,107
SPFB.RTS-12.18,1,16/11/18,21:20,113080,113130,113080,113110,128
SPFB.RTS-12.18,1,16/11/18,21:21,113120,113120,113040,113090,105
SPFB.RTS-12.18,1,16/11/18,21:22,113090,113100,113020,113020,199
SPFB.RTS-12.18,1,16/11/18,21:23,113030,113060,113030,113050,108
SPFB.RTS-12.18,1,16/11/18,21:24,113050,113050,112980,113030,691
SPFB.RTS-12.18,1,16/11/18,21:25,113030,113100,113030,113040,307
SPFB.RTS-12.18,1,16/11/18,21:26,113030,113040,113000,113000,363
SPFB.RTS-12.18,1,16/11/18,21:27,113000,113030,112900,112930,573
SPFB.RTS-12.18,1,16/11/18,21:28,112920,112970,112890,112940,393
SPFB.RTS-12.18,1,16/11/18,21:29,112940,112980,112930,112970,113
SPFB.RTS-12.18,1,16/11/18,21:30,112990,113020,112950,112990,316
SPFB.RTS-12.18,1,16/11/18,21:31,113000,113000,112910,112930,132
SPFB.RTS-12.18,1,16/11/18,21:32,112920,112940,112880,112880,229
SPFB.RTS-12.18,1,16/11/18,21:33,112890,112940,112880,112880,201
SPFB.RTS-12.18,1,16/11/18,21:34,112880,112900,112860,112870,265
SPFB.RTS-12.18,1,16/11/18,21:35,112870,112900,112780,112790,698
SPFB.RTS-12.18,1,16/11/18,21:36,112790,112840,112740,112820,555
SPFB.RTS-12.18,1,16/11/18,21:37,112830,112880,112830,112880,247
SPFB.RTS-12.18,1,16/11/18,21:38,112870,112890,112860,112870,116
SPFB.RTS-12.18,1,16/11/18,21:39,112880,112880,112830,112870,159
SPFB.RTS-12.18,1,16/11/18,21:40,112870,112930,112870,112890,380
SPFB.RTS-12.18,1,16/11/18,21:41,112890,112930,112880,112930,89
SPFB.RTS-12.18,1,16/11/18,21:42,112940,112960,112860,112880,342
SPFB.RTS-12.18,1,16/11/18,21:43,112880,112880,112760,112800,366
SPFB.RTS-12.18,1,16/11/18,21:44,112800,112830,112800,112820,152
SPFB.RTS-12.18,1,16/11/18,21:45,112810,112810,112760,112800,451
SPFB.RTS-12.18,1,16/11/18,21:46,112780,112790,112720,112740,337
SPFB.RTS-12.18,1,16/11/18,21:47,112740,112850,112730,112840,328
SPFB.RTS-12.18,1,16/11/18,21:48,112830,112880,112830,112860,166
SPFB.RTS-12.18,1,16/11/18,21:49,112860,112960,112860,112950,293
SPFB.RTS-12.18,1,16/11/18,21:50,112950,112970,112910,112950,251
SPFB.RTS-12.18,1,16/11/18,21:51,112950,112980,112880,112890,280
SPFB.RTS-12.18,1,16/11/18,21:52,112890,112940,112880,112900,222
SPFB.RTS-12.18,1,16/11/18,21:53,112900,112940,112890,112900,133
SPFB.RTS-12.18,1,16/11/18,21:54,112890,112920,112870,112910,95
SPFB.RTS-12.18,1,16/11/18,21:55,112920,112940,112860,112880,97
SPFB.RTS-12.18,1,16/11/18,21:56,112880,112960,112880,112920,138
SPFB.RTS-12.18,1,16/11/18,21:57,112910,112930,112880,112920,78
SPFB.RTS-12.18,1,16/11/18,21:58,112920,112920,112880,112900,82
SPFB.RTS-12.18,1,16/11/18,21:59,112890,112910,112880,112910,74
SPFB.RTS-12.18,1,16/11/18,22:00,112890,112900,112860,112870,70
SPFB.RTS-12.18,1,16/11/18,22:01,112860,112950,112850,112890,216
SPFB.RTS-12.18,1,16/11/18,22:02,112900,112900,112870,112880,164
SPFB.RTS-12.18,1,16/11/18,22:03,112880,112880,112830,112860,67
SPFB.RTS-12.18,1,16/11/18,22:04,112870,112890,112820,112870,116
SPFB.RTS-12.18,1,16/11/18,22:05,112870,112890,112870,112880,33
SPFB.RTS-12.18,1,16/11/18,22:06,112890,112940,112880,112920,125
SPFB.RTS-12.18,1,16/11/18,22:07,112950,112950,112910,112940,61
SPFB.RTS-12.18,1,16/11/18,22:08,112940,112940,112880,112890,81
SPFB.RTS-12.18,1,16/11/18,22:09,112910,112950,112910,112940,116
SPFB.RTS-12.18,1,16/11/18,22:10,112940,112970,112920,112920,162
SPFB.RTS-12.18,1,16/11/18,22:11,112950,112970,112920,112930,166
SPFB.RTS-12.18,1,16/11/18,22:12,112950,112970,112940,112950,83
SPFB.RTS-12.18,1,16/11/18,22:13,112940,112970,112930,112960,114
SPFB.RTS-12.18,1,16/11/18,22:14,112960,113010,112960,113010,215
SPFB.RTS-12.18,1,16/11/18,22:15,112990,113020,112940,112950,139
SPFB.RTS-12.18,1,16/11/18,22:16,112940,112950,112880,112920,211
SPFB.RTS-12.18,1,16/11/18,22:17,112930,112960,112910,112940,69
SPFB.RTS-12.18,1,16/11/18,22:18,112940,112990,112940,112990,90
SPFB.RTS-12.18,1,16/11/18,22:19,112990,112990,112950,112980,52
SPFB.RTS-12.18,1,16/11/18,22:20,112990,113000,112960,112980,134
SPFB.RTS-12.18,1,16/11/18,22:21,112990,113020,112970,112970,182
SPFB.RTS-12.18,1,16/11/18,22:22,113000,113010,112990,113010,58
SPFB.RTS-12.18,1,16/11/18,22:23,113000,113010,112950,113000,75
SPFB.RTS-12.18,1,16/11/18,22:24,113000,113000,112920,112930,88
SPFB.RTS-12.18,1,16/11/18,22:25,112940,112960,112910,112920,70
SPFB.RTS-12.18,1,16/11/18,22:26,112910,112930,112870,112930,198
SPFB.RTS-12.18,1,16/11/18,22:27,112930,112940,112880,112890,146
SPFB.RTS-12.18,1,16/11/18,22:28,112880,112890,112870,112880,42
SPFB.RTS-12.18,1,16/11/18,22:29,112880,112940,112850,112930,318
SPFB.RTS-12.18,1,16/11/18,22:30,112950,113090,112940,113070,664
SPFB.RTS-12.18,1,16/11/18,22:31,113080,113170,113060,113130,678
SPFB.RTS-12.18,1,16/11/18,22:32,113140,113160,113100,113100,237
SPFB.RTS-12.18,1,16/11/18,22:33,113100,113130,113070,113130,96
SPFB.RTS-12.18,1,16/11/18,22:34,113120,113140,113070,113090,107
SPFB.RTS-12.18,1,16/11/18,22:35,113080,113120,113080,113090,125
SPFB.RTS-12.18,1,16/11/18,22:36,113110,113140,113090,113110,99
SPFB.RTS-12.18,1,16/11/18,22:37,113100,113110,113070,113080,101
SPFB.RTS-12.18,1,16/11/18,22:38,113080,113110,113080,113090,74
SPFB.RTS-12.18,1,16/11/18,22:39,113100,113120,113090,113120,45
SPFB.RTS-12.18,1,16/11/18,22:40,113120,113130,113110,113110,65
SPFB.RTS-12.18,1,16/11/18,22:41,113110,113120,113070,113070,156
SPFB.RTS-12.18,1,16/11/18,22:42,113080,113080,113050,113070,95
SPFB.RTS-12.18,1,16/11/18,22:43,113070,113070,113030,113040,123
SPFB.RTS-12.18,1,16/11/18,22:44,113040,113080,113030,113080,77
SPFB.RTS-12.18,1,16/11/18,22:45,113070,113130,113070,113120,93
SPFB.RTS-12.18,1,16/11/18,22:46,113110,113190,113110,113170,230
SPFB.RTS-12.18,1,16/11/18,22:47,113160,113170,113130,113160,52
SPFB.RTS-12.18,1,16/11/18,22:48,113150,113200,113150,113200,363
SPFB.RTS-12.18,1,16/11/18,22:49,113190,113210,113150,113210,373
SPFB.RTS-12.18,1,16/11/18,22:50,113210,113240,113180,113190,193
SPFB.RTS-12.18,1,16/11/18,22:51,113190,113210,113180,113190,287
SPFB.RTS-12.18,1,16/11/18,22:52,113180,113220,113180,113200,395
SPFB.RTS-12.18,1,16/11/18,22:53,113200,113200,113110,113140,317
SPFB.RTS-12.18,1,16/11/18,22:54,113150,113150,113130,113140,24
SPFB.RTS-12.18,1,16/11/18,22:55,113150,113210,113140,113200,109
SPFB.RTS-12.18,1,16/11/18,22:56,113210,113210,113170,113170,35
SPFB.RTS-12.18,1,16/11/18,22:57,113170,113170,113160,113170,27
SPFB.RTS-12.18,1,16/11/18,22:58,113160,113160,113120,113140,52
SPFB.RTS-12.18,1,16/11/18,22:59,113120,113190,113120,113190,116
SPFB.RTS-12.18,1,16/11/18,23:00,113180,113230,113180,113200,202
SPFB.RTS-12.18,1,16/11/18,23:01,113200,113240,113200,113200,434
SPFB.RTS-12.18,1,16/11/18,23:02,113200,113210,113180,113180,36
SPFB.RTS-12.18,1,16/11/18,23:03,113190,113250,113180,113230,173
SPFB.RTS-12.18,1,16/11/18,23:04,113230,113230,113180,113180,79
